name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
ellipsoid_039,0.8002395629882812,170983.53125,0.0815313011407852,1.1199672081684555,1.2730735327503175,0.6285886418983693,13.670607805762927,False
ellipsoid_040,0.797001838684082,169473.140625,0.0808110907673835,1.110643257104443,1.229007869361802,0.6484920548946105,10.65730255869445,False
ellipsoid_041,0.8016180992126465,169525.59375,0.0808361023664474,1.1197913401010355,1.2224706109427652,0.6557360905342676,9.169500349276252,True
ellipsoid_042,0.7813515663146973,175489.015625,0.0836796835064888,1.125738586355349,1.1824841662017662,0.6607712717409664,5.040742187769774,True
ellipsoid_043,0.7822880744934082,183752.5,0.0876200199127197,1.1255505276434763,1.326762097064809,0.5896219647999149,17.876724720888546,False
ellipsoid_044,0.7827215194702148,177900.25,0.0848294496536254,1.1357351153629025,1.1929226985523127,0.6561376696244418,5.0352923332072015,True
ellipsoid_045,0.7812514305114746,182017.203125,0.0867925658822059,1.1282672489221053,1.1955088767054387,0.6534886070143058,5.959725220028587,True
ellipsoid_046,0.7780356407165527,181554.125,0.0865717530250549,1.1349542587711303,1.1840415900321084,0.6571016147291365,4.325049303231595,True
ellipsoid_047,0.7733802795410156,181812.3125,0.0866948664188385,1.1412907878683904,1.2156041671455513,0.6362106189196819,6.511344879595262,True
ellipsoid_048,0.7595000267028809,184533.03125,0.0879922062158584,1.1427666071253433,1.2881209398858011,0.589618570108964,12.719511740555681,False
ellipsoid_049,0.7670726776123047,182454.953125,0.0870013013482093,1.145155053035017,1.2641657311468704,0.6067817365341842,10.392538355084588,False
ellipsoid_050,0.7591733932495117,192404.3125,0.091745525598526,1.1484318868050831,1.2304774151880786,0.6169746668072505,7.144135348875125,True
ellipsoid_051,0.7598199844360352,193288.3125,0.0921670496463775,1.1447499328370985,1.211776115413414,0.6270300056019937,5.8550938203770535,True
